Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Index
-4.0938696260390035,19.204495033029637,50.69960478487442,-44.00227911522055,-103.58472511197688,69.2689183055724,-116.60920859384183,-31.15081488530792,211.56342268284382,-102.42204222661012,126
-4.524068367754742,19.768356659060615,51.61654759220884,-45.07627135859449,-103.30266473230651,69.96847611270518,-119.61235502204283,-28.30988429282782,211.20240933905748,-104.10625369975389,127
-4.981908614021037,18.900109599914884,51.26111054189183,-44.40377489433643,-102.73746854778756,73.06075306861176,-121.50225497657622,-22.760482624329168,207.33020858597544,-106.5768017469864,128
-4.663110611230135,17.29627499325998,49.48674392167357,-42.18076295786703,-102.89934147547889,74.38890251169707,-118.0661433492788,-23.062833581434024,204.87578231742472,-105.77357010450423,129
-5.024609804630856,16.676087964245916,49.22195375184055,-41.74754415409934,-102.38382418153557,76.58717056164657,-119.59220223284997,-18.85988771604207,202.0276216679706,-107.66248372041005,130
-4.866087037230097,15.247875689158652,47.703826650851596,-39.89726819387534,-102.33454670600803,78.07981640624286,-117.21320434344914,-18.093865946641102,199.38896115096395,-107.47605543582026,131
-4.87771325443687,15.178591315719283,47.66700780037368,-39.82871385562721,-102.36914884235622,78.2576441890334,-117.20337568177176,-17.912019894389644,199.2013771183758,-107.54569184340242,132
-4.140213950961584,12.921164267516204,44.663130839047774,-36.44924573975469,-102.36746681770303,78.59390735499207,-110.63735433584502,-20.796747939276113,196.78314476943814,-105.12277262321885,133
-3.8739904724091496,13.960360091038647,45.45123070581934,-37.4301009844723,-102.83612500320788,76.26389851345985,-110.17015321534582,-24.66448406749893,200.14794884862914,-103.56373563723612,134
-3.5565269488047373,15.492701949330899,46.66105640878505,-38.96723445729843,-103.34822932718829,72.94888851504277,-109.9369797677628,-29.73965135645645,204.87871965470242,-101.59039335842212,135
-3.0485406091430924,13.386840350840794,44.02516354091141,-35.886259750174695,-103.03219690818995,74.0646451555334,-104.95767824316033,-30.596105663293685,201.75464906725983,-100.22935755780436,136
-2.6258978855740196,11.297532854611632,41.41651776429938,-32.850101425644546,-102.55388180609948,75.47070857148576,-100.41929250759999,-30.683161887615597,198.22635629306023,-99.23735225641461,137
-2.391664859087404,10.780854379039356,40.620711493895996,-31.92109329545171,-102.43506327230158,75.41295809601272,-98.57354955735299,-31.687839406164432,197.7248100942457,-98.45817981177727,138
-2.104235332689963,13.75391657143015,43.407799106430325,-35.266699521433544,-103.0561788201171,70.09014602370367,-100.27657692712678,-38.59415097261102,205.8053648060929,-96.17026572873691,139
-1.9504008919932259,13.6067779416687,43.10685523247825,-34.90137116171552,-103.0092967869847,69.77137991774524,-99.31414389452482,-39.53649188664327,205.95515636556956,-95.60193572447496,140
-1.4200437874174463,16.69236026018571,45.60375472230425,-38.0811459880737,-102.98924524585794,62.917606096324434,-99.90328913517169,-48.397958263115456,215.08524099824803,-92.27636197724368,141
-0.5250764981978748,19.61143468640867,47.46386969495361,-40.56898005380556,-102.32203707962942,54.68653426997772,-98.4854364814793,-59.624058777469656,224.9422063426685,-87.55847435586328,142
-0.1708575077585054,20.471277977017003,47.96200214453351,-41.1790639356523,-102.10963550076268,52.028501218679445,-97.65825240427833,-63.504765506893385,228.0774945244397,-85.85618125616604,143
0.0015065066730298251,20.839420860240264,48.149897521970736,-41.409766281256765,-101.97288435919835,50.79761248538326,-97.20481133873575,-65.30951600143464,229.48171504342977,-85.04608137039494,144
0.09317677872085123,20.92827330446697,48.0494724202617,-41.38820559510336,-101.61820867378871,50.03645030873751,-96.80277705618421,-66.20640620026892,230.04967901914227,-84.5805464390869,145
0.2749596601776384,21.10607848178162,47.78609908801606,-41.34890950024337,-100.76126111550201,48.341353283883414,-95.9671274862201,-68.07501112001941,231.24035469745724,-83.60229899452179,146
0.4178330600817769,21.415186340009118,47.62300866294352,-41.55824922017707,-99.92781113783492,46.42317069852234,-95.38821751774317,-70.01989420729701,232.71617786804364,-82.6612606578987,147
0.09040058706571762,21.30769131120417,47.83761717704781,-41.911320226098375,-100.46897403326795,47.873576969624295,-96.81624601940179,-67.61154539952557,231.4953568756811,-83.96406244356999,148
0.10043044545185828,21.931549681373777,48.07221213972743,-42.78039426678367,-100.07681647041774,45.927528651993875,-97.10782699302902,-69.30414928880249,233.41943178141537,-83.37216147282497,149
0.0305999048976646,22.62217684914526,48.40006008513576,-43.900729757852645,-99.91203851457949,44.08296248881548,-97.75854482325475,-70.72279503198556,235.36562789302627,-83.00307759342125,150
0.8947394036715034,22.976939203462113,47.35676915166463,-43.24039741508311,-97.71692167393599,38.627971411290034,-93.63956843275172,-78.2000546204812,239.4718668516835,-79.04559229811,151
1.4313034168373753,22.547428594678898,46.65475997245791,-41.688631611667084,-96.5255408828114,37.750276171929556,-90.9914982102028,-80.51338120256729,239.60230413607337,-77.38356316849064,152
